Date,Time,TargetTemp,ActualTemp,System,SystemAge,BuildingID
6/13/13,20:13:19,66,71,12,18,17
6/14/13,21:13:19,65,73,10,28,15
6/15/13,22:13:19,70,56,11,2,7
6/16/13,23:13:19,70,63,6,17,16
6/17/13,0:43:51,66,75,4,21,5
6/18/13,1:43:51,70,76,4,6,8
6/19/13,2:43:51,65,55,13,7,13
6/20/13,3:43:51,66,64,7,11,11
6/21/13,4:43:51,70,79,5,1,13
6/22/13,5:43:51,66,69,5,9,13
6/23/13,6:43:51,70,57,11,17,20
6/24/13,7:43:51,68,57,13,10,10
6/25/13,8:43:51,67,77,16,3,1
6/26/13,9:43:51,68,77,6,10,8
6/27/13,10:43:51,65,71,5,7,16
6/28/13,11:43:51,68,77,19,18,3
6/29/13,12:43:51,69,65,1,30,16
6/30/13,13:43:51,67,73,1,20,15
6/1/13,14:43:51,68,71,11,20,18
6/2/13,15:43:51,68,62,3,12,16
6/3/13,16:43:51,69,74,2,29,6
6/4/13,17:43:51,66,80,1,8,17
6/5/13,18:43:51,68,57,8,1,17
6/6/13,19:43:51,65,57,6,1,5
6/7/13,20:43:51,70,58,17,16,4
6/8/13,21:43:51,66,63,10,21,16
6/9/13,22:43:51,68,71,8,14,4
6/10/13,23:43:51,70,75,5,28,18
6/11/13,0:13:20,70,74,13,13,7
6/12/13,1:13:20,69,58,1,11,20
6/13/13,2:13:20,65,62,17,5,17
6/14/13,3:13:20,67,56,15,16,7
6/15/13,4:13:20,68,58,3,26,16
6/16/13,5:13:20,68,70,4,16,1
6/17/13,6:13:20,67,63,15,26,14
6/18/13,7:13:20,67,63,11,9,10
6/19/13,8:13:20,68,58,1,24,9
6/20/13,9:13:20,69,59,1,8,13
6/21/13,10:13:20,65,60,7,16,14
6/22/13,11:13:20,66,65,4,9,19
6/23/13,12:13:20,66,80,2,9,6
6/24/13,13:13:20,66,80,5,15,17
6/25/13,14:13:20,68,77,14,28,4
6/26/13,15:13:20,65,66,11,10,4
6/27/13,16:13:20,69,59,2,4,18
6/28/13,17:13:20,67,65,12,8,16
6/29/13,18:13:20,65,63,17,22,16
6/30/13,19:13:20,68,64,2,21,6
6/1/13,20:13:20,70,67,4,5,14
6/2/13,21:13:20,65,68,7,19,18
6/3/13,22:13:20,65,66,4,10,11
6/4/13,23:13:20,66,80,1,23,4
6/5/13,0:33:07,69,59,13,23,16
6/6/13,1:33:07,69,71,16,12,5
6/7/13,2:33:07,65,62,7,12,1
6/8/13,3:33:07,68,55,6,27,12
6/9/13,4:33:07,68,71,2,5,5
6/10/13,5:33:07,65,68,19,19,16
6/11/13,6:33:07,68,71,15,2,2
6/12/13,7:33:07,66,77,14,27,16
6/13/13,8:33:07,66,64,15,27,12
6/14/13,9:33:07,65,56,4,6,16
6/15/13,10:33:07,69,61,14,13,19
6/16/13,11:33:07,69,65,9,6,3
6/17/13,12:33:07,69,64,2,26,19
6/18/13,13:33:07,68,56,2,7,13
6/19/13,14:33:07,68,73,16,19,9
6/20/13,15:33:07,70,67,8,17,15
6/21/13,16:33:07,65,80,1,10,18
6/22/13,17:33:07,66,59,17,23,12
6/23/13,18:33:07,68,77,1,27,6
6/24/13,19:33:07,67,78,13,18,2
6/25/13,20:33:07,66,56,5,7,17
6/26/13,21:33:07,67,59,20,27,19
6/27/13,22:33:07,66,80,16,12,3
6/28/13,23:33:07,66,63,1,8,14
6/29/13,0:00:01,70,68,5,6,14
6/30/13,1:00:01,67,67,15,26,3
6/1/13,2:00:01,67,72,19,7,8
6/2/13,3:00:01,69,69,9,5,7
6/3/13,4:00:01,70,58,9,24,20
6/4/13,5:00:01,65,65,9,24,12
6/5/13,6:00:01,69,79,11,23,11
6/6/13,7:00:01,66,78,3,29,15
6/7/13,8:00:01,66,63,8,17,11
6/8/13,9:00:01,69,59,11,5,11
6/9/13,10:00:01,65,55,3,18,15
6/10/13,11:00:01,69,71,4,14,17
6/11/13,12:00:01,69,67,4,9,3
6/12/13,13:00:01,69,75,5,27,5
6/13/13,14:00:01,69,67,1,13,15
6/14/13,15:00:01,65,62,14,19,14
6/15/13,16:00:01,69,58,7,12,3
6/16/13,17:00:01,68,75,8,17,16
6/17/13,18:00:01,65,69,19,10,13
6/18/13,19:00:01,70,80,6,25,13
6/19/13,20:00:01,66,55,1,15,13
6/20/13,21:00:01,66,78,8,1,2
6/21/13,22:00:01,65,74,1,28,2
6/22/13,23:00:01,66,77,1,2,8
6/23/13,0:13:19,67,78,17,23,2
6/24/13,1:13:19,68,68,20,3,1
6/25/13,2:13:19,69,66,18,12,9
6/26/13,3:13:19,67,57,5,10,13
6/27/13,4:13:19,70,75,17,17,15
6/28/13,5:13:19,67,55,15,30,15
6/29/13,6:13:19,65,67,17,8,5
6/30/13,7:13:19,65,56,1,7,1
6/1/13,8:13:19,67,78,7,14,18
6/2/13,9:13:19,67,59,8,16,20
6/3/13,10:13:19,67,74,17,11,8
6/4/13,11:13:19,66,56,4,24,16
6/5/13,12:13:19,65,72,9,1,20
6/6/13,13:13:19,70,74,19,28,9
6/7/13,14:13:19,68,72,16,12,17
6/8/13,15:13:19,67,65,13,29,7
6/9/13,16:13:19,70,62,14,27,14
6/10/13,17:13:19,69,74,3,12,16
6/11/13,18:13:19,65,60,17,16,6
6/12/13,19:13:19,68,56,8,2,16
6/13/13,20:13:19,70,61,12,1,9
6/14/13,21:13:19,67,60,19,26,14
6/15/13,22:13:19,66,66,14,14,1
6/16/13,23:13:19,70,80,20,25,6
6/17/13,0:43:51,68,65,4,22,18
6/18/13,1:43:51,65,78,14,30,12
6/19/13,2:43:51,69,57,12,19,10
6/20/13,3:43:51,66,74,2,9,6
6/21/13,4:43:51,66,79,8,9,20
6/22/13,5:43:51,66,63,15,12,4
6/23/13,6:43:51,69,80,9,24,19
6/24/13,7:43:51,69,60,1,30,13
6/25/13,8:43:51,68,76,9,13,14
6/26/13,9:43:51,69,74,18,1,20
6/27/13,10:43:51,65,61,6,14,8
6/28/13,11:43:51,70,71,16,7,20
6/29/13,12:43:51,67,70,7,11,19
6/30/13,13:43:51,65,56,7,6,3
6/1/13,14:43:51,67,72,11,6,19
6/2/13,15:43:51,67,78,4,30,2
6/3/13,16:43:51,67,56,1,27,9
6/4/13,17:43:51,68,55,12,17,10
6/5/13,18:43:51,69,61,13,8,15
6/6/13,19:43:51,69,69,15,11,4
6/7/13,20:43:51,65,56,18,18,4
6/8/13,21:43:51,67,73,1,11,4
6/9/13,22:43:51,67,78,2,10,4
6/10/13,23:43:51,70,64,19,1,12
6/11/13,0:13:20,67,76,10,26,10
6/12/13,1:13:20,67,55,20,7,12
6/13/13,2:13:20,66,58,20,8,17
6/14/13,3:13:20,68,79,15,18,17
6/15/13,4:13:20,68,70,5,23,4
6/16/13,5:13:20,66,69,1,9,14
6/17/13,6:13:20,65,70,4,26,16
6/18/13,7:13:20,70,76,20,9,17
6/19/13,8:13:20,69,71,4,21,16
6/20/13,9:13:20,66,78,8,7,3
6/21/13,10:13:20,70,62,5,21,17
6/22/13,11:13:20,70,73,11,29,14
6/23/13,12:13:20,65,66,17,15,13
6/24/13,13:13:20,65,62,20,23,16
6/25/13,14:13:20,70,74,2,5,18
6/26/13,15:13:20,70,78,16,28,19
6/27/13,16:13:20,70,69,10,22,18
6/28/13,17:13:20,66,64,10,12,14
6/29/13,18:13:20,70,59,10,12,17
6/30/13,19:13:20,65,73,16,16,10
6/1/13,20:13:20,67,57,16,28,20
6/2/13,21:13:20,68,57,2,9,7
6/3/13,22:13:20,66,63,18,29,16
6/4/13,23:13:20,69,71,3,12,15
6/5/13,0:33:07,66,80,1,5,18
6/6/13,1:33:07,69,71,13,24,16
6/7/13,2:33:07,69,68,15,28,11
6/8/13,3:33:07,69,80,15,16,11
6/9/13,4:33:07,65,69,3,18,20
6/10/13,5:33:07,65,77,9,13,19
6/11/13,6:33:07,66,56,4,15,1
6/12/13,7:33:07,67,55,18,12,15
6/13/13,8:33:07,69,58,4,15,12
6/14/13,9:33:07,69,57,8,29,10
6/15/13,10:33:07,68,76,8,13,20
6/16/13,11:33:07,68,59,8,19,2
6/17/13,12:33:07,68,59,18,28,5
6/18/13,13:33:07,68,63,20,9,5
6/19/13,14:33:07,66,65,10,12,2
6/20/13,15:33:07,65,79,9,20,11
6/21/13,16:33:07,68,75,8,28,1
6/22/13,17:33:07,66,61,20,12,12
6/23/13,18:33:07,65,75,17,11,17
6/24/13,19:33:07,68,65,9,14,1
6/25/13,20:33:07,65,71,12,11,11
6/26/13,21:33:07,66,74,4,30,16
6/27/13,22:33:07,67,73,5,6,8
6/28/13,23:33:07,66,78,15,12,20
6/29/13,0:00:01,68,79,9,23,9
6/30/13,1:00:01,65,80,16,25,14
6/1/13,2:00:01,70,57,8,6,8
6/2/13,3:00:01,67,75,1,9,16
6/3/13,4:00:01,65,76,13,20,7
6/4/13,5:00:01,69,80,10,23,4
6/5/13,6:00:01,68,68,19,14,8
6/6/13,7:00:01,69,70,14,14,7
6/7/13,8:00:01,65,55,19,18,19
6/8/13,9:00:01,68,80,10,9,20
6/9/13,10:00:01,68,57,8,12,11
6/10/13,11:00:01,70,66,8,19,6
6/11/13,12:00:01,70,72,13,5,15
6/12/13,13:00:01,67,66,13,11,4
6/13/13,14:00:01,68,72,7,25,14
6/14/13,15:00:01,69,79,14,20,6
6/15/13,16:00:01,69,62,5,14,19
6/16/13,17:00:01,69,73,14,25,9
6/17/13,18:00:01,67,76,12,23,12
6/18/13,19:00:01,65,61,14,14,3
6/19/13,20:00:01,69,76,16,12,20
6/20/13,21:00:01,69,70,8,24,10
6/21/13,22:00:01,66,76,6,29,13
6/22/13,23:00:01,67,80,10,4,19
6/23/13,0:13:19,66,56,15,27,13
6/24/13,1:13:19,66,78,16,6,12
6/25/13,2:13:19,70,69,4,1,5
6/26/13,3:13:19,66,61,15,25,3
6/27/13,4:13:19,69,60,13,16,9
6/28/13,5:13:19,65,66,4,20,3
6/29/13,6:13:19,69,69,5,27,9
6/30/13,7:13:19,70,71,18,22,1
6/1/13,8:13:19,67,68,16,6,3
6/2/13,9:13:19,65,64,10,19,17
6/3/13,10:13:19,68,77,12,23,19
6/4/13,11:13:19,69,75,1,17,20
6/5/13,12:13:19,69,68,8,9,11
6/6/13,13:13:19,70,69,1,14,8
6/7/13,14:13:19,67,67,19,9,16
6/8/13,15:13:19,68,64,16,12,3
6/9/13,16:13:19,68,69,12,5,7
6/10/13,17:13:19,66,64,1,15,19
6/11/13,18:13:19,66,63,11,27,10
6/12/13,19:13:19,69,74,14,21,12
6/13/13,20:13:19,66,73,10,2,8
6/14/13,21:13:19,65,73,11,26,17
6/15/13,22:13:19,67,56,18,29,4
6/16/13,23:13:19,66,78,11,4,6
6/17/13,0:43:51,68,73,19,17,16
6/18/13,1:43:51,68,61,6,28,12
6/19/13,2:43:51,66,74,19,3,6
6/20/13,3:43:51,70,63,15,24,4
6/21/13,4:43:51,67,77,9,7,10
6/22/13,5:43:51,69,64,11,16,8
6/23/13,6:43:51,69,63,9,27,6
6/24/13,7:43:51,70,66,4,19,18
6/25/13,8:43:51,65,68,7,29,17
6/26/13,9:43:51,67,78,14,17,5
6/27/13,10:43:51,67,75,19,21,5
6/28/13,11:43:51,69,72,8,28,16
6/29/13,12:43:51,69,62,4,28,1
6/30/13,13:43:51,67,65,8,23,3
6/1/13,14:43:51,66,77,8,16,13
6/2/13,15:43:51,70,73,14,18,16
6/3/13,16:43:51,69,60,7,27,8
6/4/13,17:43:51,66,60,18,24,4
6/5/13,18:43:51,70,72,14,16,15
6/6/13,19:43:51,66,66,11,3,15
6/7/13,20:43:51,69,60,2,18,16
6/8/13,21:43:51,67,79,19,19,1
6/9/13,22:43:51,65,76,20,15,16
6/10/13,23:43:51,69,68,13,30,16
6/11/13,0:13:20,69,62,8,13,15
6/12/13,1:13:20,66,77,6,3,12
6/13/13,2:13:20,70,74,1,6,16
6/14/13,3:13:20,67,75,12,9,17
6/15/13,4:13:20,69,65,6,6,17
6/16/13,5:13:20,70,65,20,21,6
6/17/13,6:13:20,68,68,17,14,12
6/18/13,7:13:20,70,76,18,2,3
6/19/13,8:13:20,67,63,10,15,14
6/20/13,9:13:20,68,72,9,12,15
6/21/13,10:13:20,69,78,14,22,17
6/22/13,11:13:20,67,56,18,12,12
6/23/13,12:13:20,70,77,10,12,8
6/24/13,13:13:20,69,57,15,12,14
6/25/13,14:13:20,65,72,11,18,6
6/26/13,15:13:20,65,76,1,24,2
6/27/13,16:13:20,68,64,15,9,16
6/28/13,17:13:20,67,67,20,22,6
6/29/13,18:13:20,70,73,8,4,4
6/30/13,19:13:20,67,77,6,29,3
6/1/13,20:13:20,68,80,17,5,18
6/2/13,21:13:20,67,61,9,15,20
6/3/13,22:13:20,69,63,6,5,9
6/4/13,23:13:20,69,71,15,17,16
6/5/13,0:33:07,67,61,17,23,2
6/6/13,1:33:07,67,76,8,30,7
6/7/13,2:33:07,65,55,16,8,11
6/8/13,3:33:07,68,59,1,25,15
6/9/13,4:33:07,69,74,3,3,20
6/10/13,5:33:07,68,76,12,21,3
6/11/13,6:33:07,66,68,10,10,14
6/12/13,7:33:07,70,60,9,2,17
6/13/13,8:33:07,66,69,1,5,20
6/14/13,9:33:07,66,58,11,18,3
6/15/13,10:33:07,67,78,4,4,18
6/16/13,11:33:07,67,67,12,5,18
6/17/13,12:33:07,65,64,15,26,19
6/18/13,13:33:07,65,71,9,24,18
6/19/13,14:33:07,70,77,20,25,18
6/20/13,15:33:07,70,72,18,11,18
6/21/13,16:33:07,70,60,20,7,17
6/22/13,17:33:07,68,72,7,22,17
6/23/13,18:33:07,65,72,14,23,13
6/24/13,19:33:07,65,65,5,22,11
6/25/13,20:33:07,66,74,19,23,3
6/26/13,21:33:07,69,75,12,28,16
6/27/13,22:33:07,68,73,4,4,4
6/28/13,23:33:07,67,55,20,2,2
6/29/13,0:00:01,70,60,2,7,15
6/30/13,1:00:01,68,69,3,9,9
6/1/13,2:00:01,65,60,12,21,5
6/2/13,3:00:01,65,64,3,27,17
6/3/13,4:00:01,68,79,14,21,17
6/4/13,5:00:01,67,63,18,1,2
6/5/13,6:00:01,67,59,11,4,9
6/6/13,7:00:01,68,60,10,24,1
6/7/13,8:00:01,67,76,14,11,9
6/8/13,9:00:01,70,55,7,25,14
6/9/13,10:00:01,70,70,20,10,2
6/10/13,11:00:01,69,65,19,2,12
6/11/13,12:00:01,67,57,8,24,17
6/12/13,13:00:01,67,76,6,4,7
6/13/13,14:00:01,70,71,20,21,17
6/14/13,15:00:01,69,70,14,29,17
6/15/13,16:00:01,70,79,2,25,5
6/16/13,17:00:01,66,78,1,26,8
6/17/13,18:00:01,65,56,20,22,6
6/18/13,19:00:01,68,63,11,20,18
6/19/13,20:00:01,65,80,1,6,14
6/20/13,21:00:01,66,79,20,11,12
6/21/13,22:00:01,70,63,17,26,14
6/22/13,23:00:01,65,76,9,28,16
6/23/13,0:13:19,65,80,13,3,15
6/24/13,1:13:19,68,76,18,27,12
6/25/13,2:13:19,69,58,5,30,9
6/26/13,3:13:19,66,63,3,13,12
6/27/13,4:13:19,66,57,6,4,11
6/28/13,5:13:19,68,75,5,7,5
6/29/13,6:13:19,68,72,16,21,14
6/30/13,7:13:19,68,70,16,23,19
6/1/13,8:13:19,68,64,19,20,11
6/2/13,9:13:19,70,57,11,29,1
6/3/13,10:13:19,70,74,14,22,6
6/4/13,11:13:19,69,73,5,18,16
6/5/13,12:13:19,66,55,13,4,6
6/6/13,13:13:19,65,63,4,6,10
6/7/13,14:13:19,69,73,2,23,17
6/8/13,15:13:19,69,76,4,24,10
6/9/13,16:13:19,68,69,2,20,9
6/10/13,17:13:19,66,79,3,21,8
6/11/13,18:13:19,68,58,1,29,4
6/12/13,19:13:19,69,57,6,12,9
6/13/13,20:13:19,68,57,7,17,10
6/14/13,21:13:19,70,67,19,19,4
6/15/13,22:13:19,69,76,12,1,12
6/16/13,23:13:19,67,59,1,9,20
6/17/13,0:43:51,66,58,6,27,2
6/18/13,1:43:51,65,68,15,7,7
6/19/13,2:43:51,68,58,10,26,2
6/20/13,3:43:51,69,58,10,10,12
6/21/13,4:43:51,66,66,7,23,12
6/22/13,5:43:51,68,72,8,1,13
6/23/13,6:43:51,67,80,1,2,3
6/24/13,7:43:51,68,77,10,2,12
6/25/13,8:43:51,65,69,5,22,19
6/26/13,9:43:51,67,70,2,1,6
6/27/13,10:43:51,69,62,11,27,7
6/28/13,11:43:51,66,79,20,16,3
6/29/13,12:43:51,66,76,4,12,14
6/30/13,13:43:51,66,63,15,13,19
6/1/13,14:43:51,70,73,7,14,1
6/2/13,15:43:51,65,71,12,14,12
6/3/13,16:43:51,66,62,1,20,6
6/4/13,17:43:51,67,58,16,18,4
6/5/13,18:43:51,66,63,16,29,5
6/6/13,19:43:51,68,70,5,3,15
6/7/13,20:43:51,70,65,8,3,9
6/8/13,21:43:51,68,55,11,20,2
6/9/13,22:43:51,69,69,17,4,15
6/10/13,23:43:51,70,61,6,1,17
6/11/13,0:13:20,66,70,7,30,8
6/12/13,1:13:20,69,59,10,30,20
6/13/13,2:13:20,67,74,16,2,6
6/14/13,3:13:20,65,60,2,22,1
6/15/13,4:13:20,69,62,17,10,9
6/16/13,5:13:20,67,78,5,30,15
6/17/13,6:13:20,68,79,4,9,11
6/18/13,7:13:20,67,61,9,10,1
6/19/13,8:13:20,68,77,10,14,16
6/20/13,9:13:20,67,66,16,4,1
6/21/13,10:13:20,70,78,12,11,17
6/22/13,11:13:20,67,72,20,2,7
6/23/13,12:13:20,69,62,4,21,17
6/24/13,13:13:20,66,67,14,1,17
6/25/13,14:13:20,67,73,16,15,11
6/26/13,15:13:20,69,69,13,27,3
6/27/13,16:13:20,68,65,12,24,8
6/28/13,17:13:20,66,58,7,3,12
6/29/13,18:13:20,69,57,15,21,14
6/30/13,19:13:20,70,69,8,3,6
6/1/13,20:13:20,68,55,4,4,20
6/2/13,21:13:20,66,58,2,26,6
6/3/13,22:13:20,68,68,19,20,9
6/4/13,23:13:20,67,58,8,15,5
6/5/13,0:33:07,65,62,9,7,10
6/6/13,1:33:07,65,63,2,12,13
6/7/13,2:33:07,65,59,16,15,13
6/8/13,3:33:07,70,72,5,5,18
6/9/13,4:33:07,66,70,12,20,1
6/10/13,5:33:07,65,78,13,7,13
6/11/13,6:33:07,68,60,12,8,14
6/12/13,7:33:07,67,76,16,9,20
6/13/13,8:33:07,66,64,1,3,4
6/14/13,9:33:07,70,79,8,20,4
6/15/13,10:33:07,70,66,5,20,5
6/16/13,11:33:07,69,65,6,8,16
6/17/13,12:33:07,66,62,2,3,9
6/18/13,13:33:07,69,78,6,6,2
6/19/13,14:33:07,66,77,2,18,8
6/20/13,15:33:07,67,60,11,29,12
6/21/13,16:33:07,66,56,3,21,4
6/22/13,17:33:07,69,72,17,19,2
6/23/13,18:33:07,68,64,5,21,12
6/24/13,19:33:07,68,62,17,1,12
6/25/13,20:33:07,70,63,19,11,2
6/26/13,21:33:07,65,76,13,10,19
6/27/13,22:33:07,67,65,9,9,16
6/28/13,23:33:07,67,69,10,27,5
6/29/13,0:45:56,67,58,13,11,11
6/30/13,1:45:56,69,67,8,30,12
6/1/13,2:45:56,70,68,19,4,7
6/2/13,3:45:56,70,64,9,29,4
6/3/13,4:45:56,66,75,15,19,14
6/4/13,5:45:56,69,55,16,14,11
6/5/13,6:45:56,69,58,11,13,19
6/6/13,7:45:56,65,63,17,9,13
6/7/13,8:45:56,66,64,11,11,19
6/8/13,9:45:56,66,61,19,18,9
6/9/13,10:45:56,69,77,13,11,17
6/10/13,11:45:56,66,58,9,19,13
6/11/13,12:45:56,66,75,8,13,8
6/12/13,13:45:56,65,79,17,29,12
6/13/13,14:45:56,70,72,10,13,13
6/14/13,15:45:56,66,59,11,25,6
6/15/13,16:45:56,70,59,15,24,3
6/16/13,17:45:56,67,55,1,9,5
6/17/13,18:45:56,68,60,9,17,10
6/18/13,19:45:56,67,73,11,30,10
6/19/13,20:45:56,65,77,12,13,9
6/20/13,21:45:56,66,80,15,25,6
6/21/13,22:45:56,68,76,1,29,3
6/22/13,23:45:56,69,76,8,23,7
6/23/13,0:45:56,69,74,4,2,20
6/24/13,1:45:56,67,59,4,13,1
6/25/13,2:45:56,70,62,5,5,8
6/26/13,3:45:56,69,64,12,14,9
6/27/13,4:45:56,68,76,8,7,12
6/28/13,5:45:56,69,62,13,2,11
6/29/13,6:45:56,65,57,18,5,18
6/30/13,7:45:56,68,65,8,22,16
6/1/13,8:45:56,68,55,18,3,16
6/2/13,9:45:56,68,55,4,21,13
6/3/13,10:45:56,67,74,11,16,1
6/4/13,11:45:56,65,78,14,16,10
6/5/13,12:45:56,69,65,17,4,7
6/6/13,13:45:56,67,69,8,14,9
6/7/13,14:45:56,68,61,19,30,9
6/8/13,15:45:56,70,75,7,25,14
6/9/13,16:45:56,69,77,17,16,19
6/10/13,17:45:56,68,61,8,27,7
6/11/13,18:45:56,69,73,19,21,11
6/12/13,19:45:56,65,68,12,24,9
6/13/13,20:45:56,66,72,5,21,11
6/14/13,21:45:56,70,76,2,22,2
6/15/13,22:45:56,69,79,6,29,4
6/16/13,23:45:56,70,70,6,4,5
6/17/13,0:45:56,68,76,18,25,18
6/18/13,1:45:56,69,70,8,27,1
6/19/13,2:45:56,65,57,4,21,2
6/20/13,3:45:56,67,76,16,24,4
6/21/13,4:45:56,65,70,19,19,17
6/22/13,5:45:56,68,78,18,29,11
6/23/13,6:45:56,65,70,17,20,2
6/24/13,7:45:56,65,68,14,30,11
6/25/13,8:45:56,66,71,4,11,11
6/26/13,9:45:56,65,66,5,16,17
6/27/13,10:45:56,66,71,15,26,11
6/28/13,11:45:56,68,77,11,24,5
6/29/13,12:45:56,68,55,14,7,6
6/30/13,13:45:56,69,58,7,18,9
6/1/13,14:45:56,65,78,17,10,4
6/2/13,15:45:56,67,68,7,9,6
6/3/13,16:45:56,70,73,2,3,11
6/4/13,17:45:56,69,56,9,20,18
6/5/13,18:45:56,66,70,17,25,14
6/6/13,0:00:01,65,74,19,8,4
6/7/13,1:00:01,66,74,9,19,15
6/8/13,2:00:01,66,55,8,20,16
6/9/13,3:00:01,69,59,13,13,18
6/10/13,4:00:01,67,78,5,4,2
6/11/13,5:00:01,70,73,18,12,12
6/12/13,6:00:01,68,80,10,26,19
6/13/13,7:00:01,67,78,14,18,17
6/14/13,8:00:01,69,78,11,7,8
6/15/13,9:00:01,69,64,7,21,3
6/16/13,10:00:01,68,72,19,3,17
6/17/13,11:00:01,69,57,1,28,8
6/18/13,12:00:01,68,74,4,9,16
6/19/13,13:00:01,65,65,7,3,5
6/20/13,14:00:01,68,74,5,12,6
6/21/13,15:00:01,66,78,4,12,15
6/22/13,16:00:01,70,62,5,2,14
6/23/13,17:00:01,65,59,6,12,14
6/24/13,18:00:01,65,57,8,12,4
6/25/13,19:00:01,67,68,17,5,13
6/26/13,20:00:01,69,70,2,5,16
6/27/13,21:00:01,69,74,15,7,7
6/28/13,22:00:01,68,63,4,6,7
6/29/13,23:00:01,67,59,3,9,1
6/30/13,0:13:19,65,66,1,2,11
6/1/13,1:13:19,65,66,7,2,17
6/2/13,2:13:19,70,73,10,3,5
6/3/13,3:13:19,66,74,3,18,7
6/4/13,4:13:19,66,59,18,15,19
6/5/13,5:13:19,66,58,5,11,8
6/6/13,6:13:19,67,62,7,2,12
6/7/13,7:13:19,67,69,16,7,1
6/8/13,8:13:19,66,73,16,14,17
6/9/13,9:13:19,65,58,14,2,15
6/10/13,10:13:19,68,55,2,1,5
6/11/13,11:13:19,66,60,2,3,2
6/12/13,12:13:19,65,66,16,12,6
6/13/13,13:13:19,69,78,18,13,19
6/14/13,14:13:19,68,58,18,11,8
6/15/13,15:13:19,66,55,17,19,6
6/16/13,16:13:19,66,72,4,2,18
6/17/13,17:13:19,66,74,2,23,11
6/18/13,18:13:19,65,75,18,17,6
6/19/13,19:13:19,69,62,20,24,2
6/20/13,20:13:19,68,76,1,13,7
6/21/13,21:13:19,67,73,3,13,17
6/22/13,22:13:19,70,73,8,16,2
6/23/13,23:13:19,70,63,16,13,10
6/24/13,0:43:51,65,78,10,15,10
6/25/13,1:43:51,67,79,9,11,20
6/26/13,2:43:51,67,55,19,23,1
6/27/13,3:43:51,70,65,13,26,10
6/28/13,4:43:51,70,56,7,10,6
6/29/13,5:43:51,67,55,7,4,3
6/30/13,6:43:51,67,67,12,28,15
6/1/13,7:43:51,70,62,19,29,9
6/2/13,8:43:51,69,56,12,4,17
6/3/13,9:43:51,65,67,2,20,18
6/4/13,10:43:51,70,72,7,25,10
6/5/13,11:43:51,67,75,19,7,4
6/6/13,12:43:51,65,64,7,5,4
6/7/13,13:43:51,68,79,20,8,19
6/8/13,14:43:51,65,75,8,3,7
6/9/13,15:43:51,67,70,5,1,15
6/10/13,16:43:51,66,56,17,9,10
6/11/13,17:43:51,65,77,20,11,3
6/12/13,18:43:51,68,71,7,11,20
6/13/13,19:43:51,69,67,16,11,6
6/14/13,20:43:51,65,66,9,25,18
6/15/13,21:43:51,65,60,11,27,2
6/16/13,22:43:51,67,70,14,8,10
6/17/13,23:43:51,66,65,20,9,9
6/18/13,0:13:20,69,61,6,11,16
6/19/13,1:13:20,70,71,2,3,4
6/20/13,2:13:20,65,63,3,8,6
6/21/13,3:13:20,70,67,2,26,14
6/22/13,4:13:20,68,75,9,22,15
6/23/13,5:13:20,66,70,1,5,11
6/24/13,6:13:20,67,72,5,27,8
6/25/13,7:13:20,69,66,3,4,13
6/26/13,8:13:20,67,57,6,8,3
6/27/13,9:13:20,68,56,9,12,16
6/28/13,10:13:20,67,56,14,29,17
6/29/13,11:13:20,68,76,6,25,3
6/30/13,12:13:20,67,78,15,8,19
6/1/13,13:13:20,70,72,11,4,12
6/2/13,14:13:20,65,72,14,10,10
6/3/13,15:13:20,66,79,2,12,19
6/4/13,16:13:20,70,68,10,30,10
6/5/13,17:13:20,68,62,19,6,12
6/6/13,18:13:20,67,56,16,16,12
6/7/13,19:13:20,67,67,12,10,5
6/8/13,20:13:20,68,69,5,25,9
6/9/13,21:13:20,66,69,1,19,7
6/10/13,22:13:20,67,79,13,29,12
6/11/13,23:13:20,67,74,19,21,16
6/12/13,0:33:07,66,79,17,3,3
6/13/13,1:33:07,67,58,17,11,10
6/14/13,2:33:07,66,66,6,25,10
6/15/13,3:33:07,69,68,1,13,14
6/16/13,4:33:07,70,57,2,19,7
6/17/13,5:33:07,70,66,16,15,18
6/18/13,6:33:07,65,66,20,30,7
6/19/13,7:33:07,69,55,4,21,19
6/20/13,8:33:07,66,69,12,23,18
6/21/13,9:33:07,69,60,19,7,4
6/22/13,10:33:07,70,61,4,16,12
6/23/13,11:33:07,66,63,3,8,9
6/24/13,12:33:07,67,57,10,5,1
6/25/13,13:33:07,69,75,17,24,19
6/26/13,14:33:07,68,66,8,23,15
6/27/13,15:33:07,67,63,8,25,16
6/28/13,16:33:07,70,68,8,20,5
6/29/13,17:33:07,65,60,16,16,12
6/30/13,18:33:07,68,67,19,5,13
6/1/13,19:33:07,67,79,7,9,16
6/2/13,20:33:07,67,70,16,2,9
6/3/13,21:33:07,65,70,9,18,3
6/4/13,22:33:07,68,64,12,6,9
6/5/13,23:33:07,65,79,10,24,12
6/6/13,0:00:01,69,78,5,11,12
6/7/13,1:00:01,70,67,6,12,8
6/8/13,2:00:01,67,74,16,20,11
6/9/13,3:00:01,67,57,13,19,3
6/10/13,4:00:01,68,62,1,22,13
6/11/13,5:00:01,69,63,14,17,20
6/12/13,6:00:01,69,57,9,25,11
6/13/13,7:00:01,70,55,3,15,18
6/14/13,8:00:01,69,73,12,24,10
6/15/13,9:00:01,66,62,1,3,12
6/16/13,10:00:01,66,71,10,19,13
